"category","permissive","full_name","stars","license","language","pushed_at","url"
"automation","true","alexbeatnik/ManulEngine","2","Apache-2.0","Python","2026-03-06T18:33:38Z","https://github.com/alexbeatnik/ManulEngine"
"eq_companion","false","anjaydo/vroid-ai-companion","2","UNKNOWN","TypeScript","2025-08-20T12:19:12Z","https://github.com/anjaydo/vroid-ai-companion"
"automation","true","ariangibson/firecrawl-lite-mcp-server","2","MIT","JavaScript","2025-09-11T14:21:52Z","https://github.com/ariangibson/firecrawl-lite-mcp-server"
"eq_companion","true","assimilate-technologies/copilot","2","MIT","Python","2024-02-20T15:19:36Z","https://github.com/assimilate-technologies/copilot"
"eq_companion","true","bdotloh/empathetic-dialogues-explorations","2","MIT","","2022-10-02T08:02:08Z","https://github.com/bdotloh/empathetic-dialogues-explorations"
"automation","true","caglarldemir/rag-docq-ollama","2","MIT","Jupyter Notebook","2025-08-07T00:15:59Z","https://github.com/caglarldemir/rag-docq-ollama"
"automation","false","chipsxp/AiderAI","2","UNKNOWN","PowerShell","2025-08-25T02:43:56Z","https://github.com/chipsxp/AiderAI"
"automation","true","chorwaitong/jarvis","2","MIT","Python","2025-02-18T07:56:03Z","https://github.com/chorwaitong/jarvis"
"eq_companion","false","codecrafted1/EchoMinds","2","UNKNOWN","HTML","2025-11-08T14:17:18Z","https://github.com/codecrafted1/EchoMinds"
"eq_companion","false","crisprking/AI-Powered-Dog-Health-Companion-App","2","UNKNOWN","TypeScript","2025-09-17T14:58:44Z","https://github.com/crisprking/AI-Powered-Dog-Health-Companion-App"
"eq_companion","false","devrihan/Reflectify","2","UNKNOWN","TypeScript","2024-11-23T14:09:34Z","https://github.com/devrihan/Reflectify"
"eq_companion","false","ericedge3315/CompanionAI","2","UNKNOWN","JavaScript","2024-03-31T02:28:50Z","https://github.com/ericedge3315/CompanionAI"
"automation","false","f4rmhouse/f4rmhouse","2","NOASSERTION","TypeScript","2025-12-09T14:33:17Z","https://github.com/f4rmhouse/f4rmhouse"
"eq_companion","false","farvath/ApplyMate-Your-AI-companion-for-job-applications-","2","UNKNOWN","Python","2024-06-28T19:23:54Z","https://github.com/farvath/ApplyMate-Your-AI-companion-for-job-applications-"
"automation","false","gazitanbhir/JobBot","2","UNKNOWN","Python","2025-02-02T18:23:26Z","https://github.com/gazitanbhir/JobBot"
"eq_companion","false","ggjara/ai-companion","2","UNKNOWN","TypeScript","2023-09-08T21:34:40Z","https://github.com/ggjara/ai-companion"
"eq_companion","true","givecareapp/givecare-bench","2","MIT","Python","2026-02-24T19:42:41Z","https://github.com/givecareapp/givecare-bench"
"automation","true","hackur/openclaw-on-rpi","2","MIT","Shell","2026-02-15T02:54:50Z","https://github.com/hackur/openclaw-on-rpi"
"eq_companion","true","huzaifa-fullstack/eduvox-ai","2","MIT","TypeScript","2025-12-31T08:15:59Z","https://github.com/huzaifa-fullstack/eduvox-ai"
"automation","false","iabhisekbosepm/qa-auto-agentic","2","UNKNOWN","Python","2025-06-26T08:44:00Z","https://github.com/iabhisekbosepm/qa-auto-agentic"
"eq_companion","false","iamafridi/Mental-Support-AI-Chatbot","2","UNKNOWN","Java","2024-10-31T22:19:39Z","https://github.com/iamafridi/Mental-Support-AI-Chatbot"
"eq_companion","false","isaiahxs/ClarityCompanions","2","UNKNOWN","JavaScript","2023-10-24T15:33:33Z","https://github.com/isaiahxs/ClarityCompanions"
"automation","false","jayson-lennon/llmbench","2","GPL-3.0","Rust","2026-01-07T04:48:06Z","https://github.com/jayson-lennon/llmbench"
"eq_companion","true","jordanheckler-HMM/Lumora-app","2","MIT","HTML","2026-03-05T04:39:16Z","https://github.com/jordanheckler-HMM/Lumora-app"
"eq_companion","true","jptrx/Kavio","2","MIT","Python","2025-12-03T15:01:37Z","https://github.com/jptrx/Kavio"
"eq_companion","true","kshitij7610/Face_Recognition_using_DeepFace","2","MIT","Jupyter Notebook","2021-04-28T13:55:27Z","https://github.com/kshitij7610/Face_Recognition_using_DeepFace"
"eq_companion","false","lalaland-ai/lala-mobile","2","AGPL-3.0","TypeScript","2024-05-12T07:06:27Z","https://github.com/lalaland-ai/lala-mobile"
"eq_companion","false","laylabennet/AI-HealthCompanion","2","UNKNOWN","Python","2023-08-23T07:16:32Z","https://github.com/laylabennet/AI-HealthCompanion"
"eq_companion","false","luffyxgoku/Quran-Companion","2","UNKNOWN","JavaScript","2025-08-07T11:49:49Z","https://github.com/luffyxgoku/Quran-Companion"
"automation","true","mfcsorg/mfcs-bench","2","MIT","Python","2025-07-11T10:22:21Z","https://github.com/mfcsorg/mfcs-bench"
"eq_companion","false","mkr7771/Virtual_Assistant","2","UNKNOWN","Python","2023-09-24T17:12:54Z","https://github.com/mkr7771/Virtual_Assistant"
"automation","true","naakaarafr/MCP-Chatbot","2","MIT","Python","2025-06-18T20:26:53Z","https://github.com/naakaarafr/MCP-Chatbot"
"automation","true","nikuscs/olx-tracker","2","MIT","Rust","2026-02-14T11:27:46Z","https://github.com/nikuscs/olx-tracker"
"automation","true","nithingm/PDFXtract-Arena","2","MIT","Python","2025-08-28T20:21:48Z","https://github.com/nithingm/PDFXtract-Arena"
"eq_companion","false","pannosuke/audiobookshelf-companion","2","UNKNOWN","JavaScript","2025-08-29T01:15:40Z","https://github.com/pannosuke/audiobookshelf-companion"
"automation","false","paritoshtripathi935/GlitchAgent","2","UNKNOWN","Python","2025-04-01T16:44:26Z","https://github.com/paritoshtripathi935/GlitchAgent"
"eq_companion","true","philbertmukunzi/OmniSage","2","MIT","Python","2024-07-17T21:47:26Z","https://github.com/philbertmukunzi/OmniSage"
"automation","true","praveenkurup/Browser-Automation-Using-LLM","2","MIT","Python","2025-09-19T16:32:11Z","https://github.com/praveenkurup/Browser-Automation-Using-LLM"
"automation","true","raahulrahl/meme-generator-agent","2","Apache-2.0","Python","2026-03-02T03:59:34Z","https://github.com/raahulrahl/meme-generator-agent"
"automation","false","rangasandbox/browser-automation-agent","2","UNKNOWN","Python","2025-02-08T09:10:25Z","https://github.com/rangasandbox/browser-automation-agent"
"automation","true","rankoo12/Kaizen","2","MIT","Python","2025-12-25T10:52:25Z","https://github.com/rankoo12/Kaizen"
"eq_companion","false","shaibinkb16/Medora-Mobile-App","2","UNKNOWN","TypeScript","2025-04-09T16:35:09Z","https://github.com/shaibinkb16/Medora-Mobile-App"
"eq_companion","false","smcconne/Add-or-Subtract-Stems","2","GPL-3.0","Python","2026-01-05T20:16:05Z","https://github.com/smcconne/Add-or-Subtract-Stems"
"eq_companion","false","syntax-punk/ai-companion","2","UNKNOWN","Python","2023-10-26T12:53:03Z","https://github.com/syntax-punk/ai-companion"
"eq_companion","false","thevibingteen/hack-social-project","2","UNKNOWN","HTML","2025-08-15T19:59:37Z","https://github.com/thevibingteen/hack-social-project"
"eq_companion","false","vinayak1729-web/m.a.g-the-ai-voice-assistant","2","UNKNOWN","Java","2025-06-19T10:15:07Z","https://github.com/vinayak1729-web/m.a.g-the-ai-voice-assistant"
"automation","true","vottelabs/votte","2","Apache-2.0","Python","2025-06-09T21:12:33Z","https://github.com/vottelabs/votte"
"eq_companion","false","warrenphilly/L.E.V.I.-Virtual-Voice-Assistant","2","UNKNOWN","Python","2023-11-24T16:52:28Z","https://github.com/warrenphilly/L.E.V.I.-Virtual-Voice-Assistant"
"automation","false","yuhuison/local-windows-use","2","UNKNOWN","TypeScript","2026-03-01T06:28:48Z","https://github.com/yuhuison/local-windows-use"
"eq_companion","true","Akshatjamadagni/Emotional-Support-Conversation-with-fine-grained-emotion-and-emotional-dynamics","1","MIT","Jupyter Notebook","2024-11-20T05:43:57Z","https://github.com/Akshatjamadagni/Emotional-Support-Conversation-with-fine-grained-emotion-and-emotional-dynamics"
"eq_companion","false","AlexXD121/Sukh_a_mental_health_ai","1","UNKNOWN","JavaScript","2025-05-28T13:39:44Z","https://github.com/AlexXD121/Sukh_a_mental_health_ai"
"eq_companion","false","Ayush2803/text-emotion-recognition","1","UNKNOWN","Python","2022-10-27T14:20:59Z","https://github.com/Ayush2803/text-emotion-recognition"
"eq_companion","true","CheickDiakite-yikes/my-ai-companion","1","MIT","TypeScript","2026-03-07T18:25:43Z","https://github.com/CheickDiakite-yikes/my-ai-companion"
"eq_companion","false","Deepthimu2003/mentalhealth-support-chatbot","1","UNKNOWN","Python","2025-09-04T04:57:41Z","https://github.com/Deepthimu2003/mentalhealth-support-chatbot"
"eq_companion","false","Faizzie7/SadChad","1","UNKNOWN","TypeScript","2026-03-05T02:33:22Z","https://github.com/Faizzie7/SadChad"
"eq_companion","true","Fred-Edwin/ai-mental-health-companion","1","MIT","TypeScript","2025-08-30T09:03:44Z","https://github.com/Fred-Edwin/ai-mental-health-companion"
"eq_companion","false","Fxisxl/YT-summarizer-next-app","1","UNKNOWN","TypeScript","2025-05-03T07:15:15Z","https://github.com/Fxisxl/YT-summarizer-next-app"
"eq_companion","false","Gangadhar-NG-CODER/mindful-moments-voice-companion","1","NOASSERTION","TypeScript","2025-11-24T16:54:25Z","https://github.com/Gangadhar-NG-CODER/mindful-moments-voice-companion"
"eq_companion","false","Gopal518/Multimodal-Speech-Emotion-Recognition","1","UNKNOWN","Jupyter Notebook","2024-01-20T08:44:58Z","https://github.com/Gopal518/Multimodal-Speech-Emotion-Recognition"
"eq_companion","false","Hadassah-victoria/Bubble-Mind---mental-wellness-chatbot","1","UNKNOWN","HTML","2025-06-18T10:07:18Z","https://github.com/Hadassah-victoria/Bubble-Mind---mental-wellness-chatbot"
"eq_companion","false","Hardikasetiyawann/jingga-ai-companion","1","UNKNOWN","HTML","2025-12-30T07:30:53Z","https://github.com/Hardikasetiyawann/jingga-ai-companion"
"automation","true","HariomJangra/browser-automation","1","MIT","CSS","2026-03-03T13:30:15Z","https://github.com/HariomJangra/browser-automation"
"eq_companion","false","KasumiyaHoushou/hidamari-room-11am","1","UNKNOWN","","2026-01-08T16:07:12Z","https://github.com/KasumiyaHoushou/hidamari-room-11am"
"eq_companion","false","LogicMason5/Forever-Voices-AI-powered-Voice-Companions","1","UNKNOWN","TypeScript","2025-11-14T16:18:03Z","https://github.com/LogicMason5/Forever-Voices-AI-powered-Voice-Companions"
"eq_companion","false","MSrikanthkarthikeyan/silent-soul-circle","1","UNKNOWN","TypeScript","2025-07-04T18:32:43Z","https://github.com/MSrikanthkarthikeyan/silent-soul-circle"
"eq_companion","false","Masood-Ahmed271/AI_Voice_Companion","1","UNKNOWN","PureBasic","2023-07-18T04:23:35Z","https://github.com/Masood-Ahmed271/AI_Voice_Companion"
"eq_companion","false","MdTalhaSk/Empathia","1","UNKNOWN","HTML","2025-01-06T13:17:27Z","https://github.com/MdTalhaSk/Empathia"
"eq_companion","false","MellowMancer/AI-Driven-Gesture-Based-Mouse-and-Voice-Companion","1","UNKNOWN","Python","2024-09-29T13:29:33Z","https://github.com/MellowMancer/AI-Driven-Gesture-Based-Mouse-and-Voice-Companion"
"automation","true","MineraleYT/ai-bench","1","MIT","Python","2025-03-25T20:45:32Z","https://github.com/MineraleYT/ai-bench"
"automation","true","NagusameCS/HEATMAP","1","MIT","Python","2025-11-22T04:24:36Z","https://github.com/NagusameCS/HEATMAP"
"eq_companion","true","NiloySaha84/Ai_Study_Companion","1","Apache-2.0","JavaScript","2025-09-22T22:17:41Z","https://github.com/NiloySaha84/Ai_Study_Companion"
"eq_companion","false","Nithikvijay/Conversational-Chatbot-for-Individuals","1","UNKNOWN","Jupyter Notebook","2025-03-04T15:06:10Z","https://github.com/Nithikvijay/Conversational-Chatbot-for-Individuals"
"eq_companion","false","Pawangupta123/EmotinalSpportchatbotin","1","UNKNOWN","JavaScript","2025-04-15T07:45:46Z","https://github.com/Pawangupta123/EmotinalSpportchatbotin"
"eq_companion","true","Petuuu/AinoVoice","1","Apache-2.0","TypeScript","2025-11-16T06:49:05Z","https://github.com/Petuuu/AinoVoice"
"automation","false","PrethigahShanmugarajah/synthetic_llm-main","1","UNKNOWN","Python","2025-06-07T21:34:20Z","https://github.com/PrethigahShanmugarajah/synthetic_llm-main"
"eq_companion","false","Pri2703/Companion-AI","1","UNKNOWN","","2025-08-02T08:59:41Z","https://github.com/Pri2703/Companion-AI"
"automation","true","Pycrolis/shrewd-ai-agent","1","MIT","Python","2025-07-24T11:56:25Z","https://github.com/Pycrolis/shrewd-ai-agent"
"eq_companion","false","RownakDip/ai-voice-companion","1","UNKNOWN","HTML","2025-12-04T13:02:03Z","https://github.com/RownakDip/ai-voice-companion"
"automation","false","SaiGayathriGudla-1184/Gen-ai-project-architect","1","UNKNOWN","Python","2026-01-13T09:25:32Z","https://github.com/SaiGayathriGudla-1184/Gen-ai-project-architect"
"eq_companion","false","Santosh379/ManoMitra-AI","1","UNKNOWN","CSS","2025-12-11T04:53:11Z","https://github.com/Santosh379/ManoMitra-AI"
"eq_companion","false","SaurabhTayde/Recognition-of-Tweet-Emotion-using-Keras-Multi-Class-Text-Classification","1","UNKNOWN","Jupyter Notebook","2022-08-07T22:10:23Z","https://github.com/SaurabhTayde/Recognition-of-Tweet-Emotion-using-Keras-Multi-Class-Text-Classification"
"eq_companion","false","Sjyhne/ser_meld","1","UNKNOWN","Python","2022-01-31T13:02:49Z","https://github.com/Sjyhne/ser_meld"
"eq_companion","false","SurajPatelM/emotion-voice-ai","1","UNKNOWN","Python","2025-06-26T19:15:51Z","https://github.com/SurajPatelM/emotion-voice-ai"
"automation","true","TensorNine/LLM-Browser-Automation","1","MIT","Python","2025-06-03T20:58:35Z","https://github.com/TensorNine/LLM-Browser-Automation"
"eq_companion","false","Thanuja2812/Deep-Neural-Network","1","UNKNOWN","","2020-10-01T14:01:57Z","https://github.com/Thanuja2812/Deep-Neural-Network"
"eq_companion","false","TrueVeX/ChinAsh-AI.github.io","1","UNKNOWN","","2025-11-27T12:52:59Z","https://github.com/TrueVeX/ChinAsh-AI.github.io"
"eq_companion","false","Yerin99/PMPC","1","UNKNOWN","Python","2026-03-02T16:22:28Z","https://github.com/Yerin99/PMPC"
"eq_companion","false","aashutj/Multimodal-Multiparty-Emotion-Recognition-System-in-Conversation-Text-Mode-Only-","1","UNKNOWN","Jupyter Notebook","2020-07-28T11:13:31Z","https://github.com/aashutj/Multimodal-Multiparty-Emotion-Recognition-System-in-Conversation-Text-Mode-Only-"
"eq_companion","false","adityathakur-cse/Mental-Health-Chatbot","1","UNKNOWN","HTML","2025-04-24T07:24:22Z","https://github.com/adityathakur-cse/Mental-Health-Chatbot"
"eq_companion","true","akshaykale/In-game-Player-Companion-AI-bot-","1","BSD-2-Clause","C#","2020-03-12T04:02:18Z","https://github.com/akshaykale/In-game-Player-Companion-AI-bot-"
"eq_companion","false","akshayks13/MindMate-Frontend","1","UNKNOWN","HTML","2024-10-03T14:23:12Z","https://github.com/akshayks13/MindMate-Frontend"
"automation","false","amangeldinaa/LLM-Test-Leakage-Detection","1","UNKNOWN","Jupyter Notebook","2026-02-17T16:30:42Z","https://github.com/amangeldinaa/LLM-Test-Leakage-Detection"
"eq_companion","false","andresam321/VoiceCompanionAI","1","UNKNOWN","Python","2026-02-28T05:27:23Z","https://github.com/andresam321/VoiceCompanionAI"
"eq_companion","false","ansh2222949/Neon-AI-Voice-Companion","1","UNKNOWN","Python","2026-01-30T23:24:45Z","https://github.com/ansh2222949/Neon-AI-Voice-Companion"
"eq_companion","false","apoorvmaurya/companion","1","UNKNOWN","TypeScript","2025-10-11T09:19:21Z","https://github.com/apoorvmaurya/companion"
"eq_companion","false","armaasinghn/AI-Emotional-assistance","1","UNKNOWN","Python","2025-07-20T20:50:16Z","https://github.com/armaasinghn/AI-Emotional-assistance"
"eq_companion","true","arul-git-121/AI-Chatbot-for-Enhancing-Mental-Health","1","MIT","Python","2026-02-10T13:22:50Z","https://github.com/arul-git-121/AI-Chatbot-for-Enhancing-Mental-Health"
"eq_companion","false","arun7197/Echo-AI","1","UNKNOWN","Python","2025-03-12T11:45:10Z","https://github.com/arun7197/Echo-AI"
"eq_companion","false","aryarai05/Mindora-chatbot","1","UNKNOWN","HTML","2025-07-26T20:20:46Z","https://github.com/aryarai05/Mindora-chatbot"
"eq_companion","false","b1tburn3r20/Talkative","1","UNKNOWN","JavaScript","2023-08-05T03:27:04Z","https://github.com/b1tburn3r20/Talkative"
"eq_companion","false","chinthaka2000/reflective-wellness-coach","1","UNKNOWN","TypeScript","2025-07-07T16:00:25Z","https://github.com/chinthaka2000/reflective-wellness-coach"
"eq_companion","false","dhaniishta/Tweet-Emotion-Recognition-with-TensorFlow","1","UNKNOWN","Python","2025-08-02T17:54:21Z","https://github.com/dhaniishta/Tweet-Emotion-Recognition-with-TensorFlow"
"eq_companion","false","dhanushk21/EMOTION-DETECTION","1","UNKNOWN","Python","2025-02-02T15:44:29Z","https://github.com/dhanushk21/EMOTION-DETECTION"
"eq_companion","false","enol-in/enol-in.github.io","1","UNKNOWN","HTML","2026-03-02T22:07:25Z","https://github.com/enol-in/enol-in.github.io"
"automation","false","epaunova/LLM-Evaluation-Toolkit","1","NOASSERTION","Python","2025-05-19T15:37:13Z","https://github.com/epaunova/LLM-Evaluation-Toolkit"
"eq_companion","false","eskarasu/notailone","1","GPL-3.0","","2024-08-21T07:31:05Z","https://github.com/eskarasu/notailone"
"eq_companion","false","gatiella/Mental_Health_Partner","1","UNKNOWN","JavaScript","2025-04-23T00:03:26Z","https://github.com/gatiella/Mental_Health_Partner"
"eq_companion","true","gatikgarg/EMOTIONALLY-INTELLIGENT-THERAPEUTIC-CONVERSATIONAL-AGENT--EITCA-","1","MIT","Python","2024-11-16T21:46:00Z","https://github.com/gatikgarg/EMOTIONALLY-INTELLIGENT-THERAPEUTIC-CONVERSATIONAL-AGENT--EITCA-"
"eq_companion","false","harshithvallala/Hridayam","1","UNKNOWN","HTML","2025-11-18T16:57:44Z","https://github.com/harshithvallala/Hridayam"
"eq_companion","false","jyotiraj6200/ZenithChatbot","1","UNKNOWN","TypeScript","2025-12-27T10:42:44Z","https://github.com/jyotiraj6200/ZenithChatbot"
"eq_companion","true","khushalrajpurohitrajpurohit74-art/K.Moodly-agent","1","MIT","","2025-11-15T17:56:37Z","https://github.com/khushalrajpurohitrajpurohit74-art/K.Moodly-agent"
"eq_companion","true","kunshksingh/ai-companion","1","MIT","HTML","2024-10-29T20:03:05Z","https://github.com/kunshksingh/ai-companion"
"eq_companion","true","libert808/radhika-ai","1","MIT","Python","2024-11-24T11:02:20Z","https://github.com/libert808/radhika-ai"
"automation","false","m1ndl0ss/LLM-Response-Risk-Analyzer","1","UNKNOWN","Java","2025-12-24T19:32:33Z","https://github.com/m1ndl0ss/LLM-Response-Risk-Analyzer"
"eq_companion","false","malikbaqi12/A-Hybrid-Approach-to-Emotion-Classification-Using-Multimodal-Text-and-Audio-Data","1","UNKNOWN","Jupyter Notebook","2023-06-16T13:42:52Z","https://github.com/malikbaqi12/A-Hybrid-Approach-to-Emotion-Classification-Using-Multimodal-Text-and-Audio-Data"
"eq_companion","true","mohitbansal25082006/SerenAI","1","MIT","TypeScript","2025-09-09T14:06:17Z","https://github.com/mohitbansal25082006/SerenAI"
"automation","true","mosesyyoung/ollama-code-benchmark","1","MIT","Python","2025-09-10T10:04:25Z","https://github.com/mosesyyoung/ollama-code-benchmark"
"automation","false","mukulchhabra23/enterprise-rag-eval","1","UNKNOWN","Python","2026-02-25T15:36:01Z","https://github.com/mukulchhabra23/enterprise-rag-eval"
"automation","false","ofou/webgrid_eval","1","UNKNOWN","Python","2026-02-25T05:14:41Z","https://github.com/ofou/webgrid_eval"
"automation","false","oldestlivingboy/reliableagents-old","1","UNKNOWN","","2025-10-24T11:17:16Z","https://github.com/oldestlivingboy/reliableagents-old"
"eq_companion","false","omax01/ai-emotional-companion","1","UNKNOWN","","2025-05-12T14:30:43Z","https://github.com/omax01/ai-emotional-companion"
"eq_companion","false","omkarbandikatte/Shanti.ai","1","UNKNOWN","Python","2025-02-02T13:01:50Z","https://github.com/omkarbandikatte/Shanti.ai"
"eq_companion","false","pankil22/Gender-and-Emotion-detection-Using-Speech-Recognition-","1","UNKNOWN","Jupyter Notebook","2023-11-28T11:44:20Z","https://github.com/pankil22/Gender-and-Emotion-detection-Using-Speech-Recognition-"
"eq_companion","true","passing2961/KorEmpatheticDialogues","1","MIT","","2024-05-31T05:36:37Z","https://github.com/passing2961/KorEmpatheticDialogues"
"eq_companion","false","pranjana-808/talk_with_us","1","UNKNOWN","HTML","2026-01-07T07:50:45Z","https://github.com/pranjana-808/talk_with_us"
"eq_companion","false","prithviMLearn/EmotionRecognition_Video_Text","1","UNKNOWN","Jupyter Notebook","2021-08-10T02:51:00Z","https://github.com/prithviMLearn/EmotionRecognition_Video_Text"
"eq_companion","false","rahulsinghgautam030-blip/Talk-and---heal","1","UNKNOWN","","2026-01-29T10:36:25Z","https://github.com/rahulsinghgautam030-blip/Talk-and---heal"
"automation","true","sam22ridhi/eka-eval","1","MIT","Python","2025-07-02T03:13:19Z","https://github.com/sam22ridhi/eka-eval"
"eq_companion","true","sanchitbajaj123/ASARA-GPT","1","MIT","JavaScript","2024-12-01T13:28:17Z","https://github.com/sanchitbajaj123/ASARA-GPT"
"eq_companion","false","sh20raj-dump/diaryvio-start","1","UNKNOWN","JavaScript","2025-05-16T02:54:35Z","https://github.com/sh20raj-dump/diaryvio-start"
"automation","false","shayan2772/LLM-Powered-Booking-Automation-BROWSER-USE","1","UNKNOWN","Python","2025-08-14T17:57:07Z","https://github.com/shayan2772/LLM-Powered-Booking-Automation-BROWSER-USE"
"eq_companion","false","solacemind/solacemind.github.io","1","UNKNOWN","HTML","2025-12-28T20:15:33Z","https://github.com/solacemind/solacemind.github.io"
"automation","false","tmpoulionis/LLM_security_garak","1","UNKNOWN","HTML","2025-06-02T09:31:25Z","https://github.com/tmpoulionis/LLM_security_garak"
"eq_companion","true","udihermawan/EmpathAI-Your-Emotional-Well-being-Companion","1","MIT","Python","2026-03-07T18:36:00Z","https://github.com/udihermawan/EmpathAI-Your-Emotional-Well-being-Companion"
"eq_companion","true","yadhukrishnan8/n","1","MIT","","2025-07-02T18:38:39Z","https://github.com/yadhukrishnan8/n"
"eq_companion","false","yashasvi1102/Emmotion-Recognition-in-Multi-Turn-Conversations","1","UNKNOWN","Python","2025-09-11T00:26:57Z","https://github.com/yashasvi1102/Emmotion-Recognition-in-Multi-Turn-Conversations"
"eq_companion","true","yessasvini23/EmpathAI-Your-Emotional-Well-being-Companion","1","MIT","Python","2025-05-01T11:43:43Z","https://github.com/yessasvini23/EmpathAI-Your-Emotional-Well-being-Companion"
"automation","true","yzyydev/local-llm-benchmark","1","MIT","Python","2025-04-04T11:10:53Z","https://github.com/yzyydev/local-llm-benchmark"
"eq_companion","false","ALZ112/EmoCraft-Fine-tuned-BaseLine-DistilBERT-Refined-for-Textual-Emotion-Recognition","0","UNKNOWN","Jupyter Notebook","2026-01-16T20:13:07Z","https://github.com/ALZ112/EmoCraft-Fine-tuned-BaseLine-DistilBERT-Refined-for-Textual-Emotion-Recognition"
"eq_companion","false","AaryaInTech/Emotion-Detection-in-Hinglish-Text_ML-CA3","0","UNKNOWN","Jupyter Notebook","2025-11-19T14:45:47Z","https://github.com/AaryaInTech/Emotion-Detection-in-Hinglish-Text_ML-CA3"
"automation","false","AdityaNarayan001/Ollama-LLM-Benchmark-Suite","0","UNKNOWN","Python","2025-07-29T10:32:42Z","https://github.com/AdityaNarayan001/Ollama-LLM-Benchmark-Suite"
"automation","true","AnaekBackend/functionbench","0","MIT","Python","2026-03-02T06:26:07Z","https://github.com/AnaekBackend/functionbench"
"automation","false","AntonioTrovato/chat2benchmark","0","UNKNOWN","Java","2025-12-21T15:28:09Z","https://github.com/AntonioTrovato/chat2benchmark"
"automation","false","Ayushhgit/LivingBench","0","UNKNOWN","Python","2025-12-28T09:02:49Z","https://github.com/Ayushhgit/LivingBench"
"automation","false","BWQ-L/awesome-llm-agents-papers","0","UNKNOWN","","2025-10-16T05:50:33Z","https://github.com/BWQ-L/awesome-llm-agents-papers"
"automation","false","BalajiVenkat11/Function-calling-capabilities-of-LLM-w-o-explicit-post-training","0","UNKNOWN","Jupyter Notebook","2026-01-19T18:09:10Z","https://github.com/BalajiVenkat11/Function-calling-capabilities-of-LLM-w-o-explicit-post-training"
